season,daynum,wteam,wscore,lteam,lscore,wloc,numot
H,29,509,72,645,67,A,NA
H,29,511,91,780,58,H,NA
H,29,520,85,631,69,H,NA
H,29,523,71,593,69,A,NA
H,29,528,68,612,61,A,NA
H,29,537,85,670,78,A,NA
H,29,539,80,619,70,H,NA
H,29,541,71,533,67,A,NA
H,29,543,75,765,69,A,NA
H,29,551,79,729,70,H,NA
H,29,559,116,750,78,H,NA
H,29,567,67,524,61,H,NA
H,29,570,60,728,59,H,NA
H,29,572,83,677,66,H,NA
H,29,576,65,642,47,A,NA
H,29,577,91,720,76,N,NA
H,29,579,76,834,63,H,NA
H,29,583,87,740,42,A,NA
H,29,587,81,835,76,H,NA
H,29,590,74,668,73,H,NA
H,29,599,77,594,63,A,NA
H,29,600,74,759,62,A,NA
H,29,604,71,556,70,A,NA
H,29,623,92,708,65,H,NA
H,29,625,80,662,74,N,NA
H,29,627,87,838,81,H,NA
H,29,640,84,614,64,H,NA
H,29,641,67,635,59,A,NA
H,29,654,94,787,77,A,NA
H,29,655,65,571,44,H,NA
H,29,658,85,596,57,A,NA
H,29,666,73,513,49,H,NA
H,29,702,81,665,63,H,NA
H,29,731,96,707,51,H,NA
H,29,736,60,679,57,A,NA
H,29,744,68,799,56,H,NA
H,29,749,85,687,56,H,NA
H,29,757,69,818,53,H,NA
H,29,786,98,555,68,H,NA
H,29,796,84,788,66,A,NA
H,29,798,59,766,55,H,NA
H,29,800,74,515,66,A,NA
H,29,804,87,643,80,H,NA
H,29,821,72,848,42,H,NA
H,29,825,76,693,48,H,NA
H,29,843,68,592,66,N,NA
H,29,844,69,548,58,H,NA
H,29,853,74,738,59,H,NA
H,30,518,85,747,65,H,NA
H,30,521,92,795,71,H,NA
H,30,527,105,775,96,H,NA
H,30,529,76,534,59,H,NA
H,30,536,64,512,60,A,NA
H,30,546,91,789,80,H,NA
H,30,552,68,503,65,A,NA
H,30,562,65,714,52,A,NA
H,30,565,64,753,61,A,NA
H,30,566,62,755,57,H,NA
H,30,580,74,684,61,A,NA
H,30,597,70,758,55,H,NA
H,30,602,68,560,45,A,NA
H,30,605,70,598,64,H,NA
H,30,610,77,723,70,H,NA
H,30,617,56,824,47,H,NA
H,30,620,62,841,58,H,NA
H,30,637,76,514,39,H,NA
H,30,639,82,741,63,A,NA
H,30,644,66,561,49,H,NA
H,30,669,78,569,63,H,NA
H,30,671,82,830,75,H,NA
H,30,673,64,606,63,H,NA
H,30,674,74,519,46,H,NA
H,30,675,71,632,56,H,NA
H,30,690,77,575,62,H,NA
H,30,695,74,715,49,H,NA
H,30,713,71,712,56,H,NA
H,30,724,75,767,62,H,NA
H,30,725,96,732,66,H,NA
H,30,730,90,564,87,A,NA
H,30,737,71,828,60,H,NA
H,30,743,72,805,68,H,NA
H,30,774,79,647,67,H,NA
H,30,777,70,855,56,H,NA
H,30,781,94,756,62,H,NA
H,30,785,65,558,56,A,NA
H,30,792,70,672,66,A,NA
H,30,794,83,790,66,H,NA
H,30,802,80,846,69,H,NA
H,30,807,81,652,66,H,NA
H,30,817,82,699,80,A,NA
H,30,827,86,586,75,H,NA
H,30,839,90,849,80,A,NA
H,30,851,80,682,74,H,NA
H,31,502,65,803,44,H,NA
H,31,506,82,605,77,A,NA
H,31,535,65,626,45,A,NA
H,31,550,82,614,67,H,NA
H,31,589,83,627,78,H,NA
H,31,603,67,769,59,H,NA
H,31,607,75,680,67,A,NA
H,31,646,97,791,85,H,NA
H,31,659,72,744,70,A,NA
H,31,667,80,600,72,H,NA
H,31,703,80,801,67,H,NA
H,31,704,60,653,53,A,NA
H,31,722,65,611,52,H,NA
H,31,771,65,698,60,H,NA
H,31,779,71,528,49,H,NA
H,31,813,68,686,53,H,NA
H,31,825,90,590,72,H,NA
H,31,831,71,832,66,H,NA
H,31,840,79,852,70,H,NA
H,31,854,88,750,69,A,NA
H,32,509,73,740,49,H,NA
H,32,524,74,572,69,N,NA
H,32,552,81,665,61,H,NA
H,32,555,87,700,68,H,NA
H,32,558,58,517,44,H,NA
H,32,592,58,595,57,A,NA
H,32,628,65,681,44,H,NA
H,32,629,59,834,44,H,NA
H,32,673,79,523,52,H,NA
H,32,678,80,752,49,H,NA
H,32,701,91,630,66,H,NA
H,32,711,76,842,72,N,NA
H,32,738,85,672,56,H,NA
H,32,753,81,631,74,A,NA
H,32,772,62,633,61,N,NA
H,32,786,85,561,62,H,NA
H,32,845,61,594,48,A,NA
H,32,848,62,684,54,H,NA
H,33,504,77,775,68,H,NA
H,33,511,89,754,81,A,NA
H,33,513,68,508,58,H,NA
H,33,520,66,851,59,H,NA
H,33,526,73,774,71,A,NA
H,33,527,80,663,62,A,NA
H,33,533,57,777,54,H,NA
H,33,535,77,587,64,A,NA
H,33,543,92,812,71,H,NA
H,33,551,73,657,61,H,NA
H,33,553,63,692,59,H,NA
H,33,556,62,677,59,A,NA
H,33,557,90,601,63,H,NA
H,33,559,97,838,85,H,NA
H,33,560,73,683,59,A,NA
H,33,562,74,536,64,H,NA
H,33,566,73,538,66,A,NA
H,33,568,75,546,56,H,NA
H,33,569,59,816,48,H,NA
H,33,571,83,588,75,H,NA
H,33,572,75,834,48,N,NA
H,33,573,73,589,45,H,NA
H,33,577,81,670,59,H,NA
H,33,582,67,620,62,H,NA
H,33,583,75,723,67,A,NA
H,33,586,87,814,69,H,NA
H,33,593,55,809,54,H,NA
H,33,597,74,755,71,A,NA
H,33,602,65,704,45,H,NA
H,33,604,78,539,73,N,NA
H,33,606,67,659,53,N,NA
H,33,607,110,841,104,A,NA
H,33,610,72,707,62,H,NA
H,33,612,84,644,72,H,NA
H,33,616,72,531,56,A,NA
H,33,617,60,819,59,H,NA
H,33,623,62,515,58,N,NA
H,33,625,91,622,62,H,NA
H,33,626,63,579,57,H,NA
H,33,628,65,772,63,H,NA
H,33,629,86,524,56,H,NA
H,33,632,63,822,57,H,NA
H,33,634,101,784,82,H,NA
H,33,635,84,503,82,H,NA
H,33,639,76,624,61,H,NA
H,33,640,98,708,81,A,NA
H,33,645,66,833,63,H,NA
H,33,651,90,768,79,H,NA
H,33,652,75,564,68,H,NA
H,33,654,80,826,62,H,NA
H,33,655,93,664,72,H,NA
H,33,660,101,510,78,H,NA
H,33,661,75,690,57,A,NA
H,33,666,72,598,55,H,NA
H,33,669,44,836,39,H,NA
H,33,672,64,631,60,N,NA
H,33,675,78,650,38,H,NA
H,33,676,78,818,72,N,NA
H,33,679,70,615,57,A,NA
H,33,681,64,633,55,N,NA
H,33,682,98,787,88,A,NA
H,33,686,77,578,63,A,NA
H,33,687,83,835,72,H,NA
H,33,699,83,727,54,H,NA
H,33,702,78,824,65,A,NA
H,33,703,77,761,69,H,NA
H,33,711,65,848,56,A,NA
H,33,715,62,529,60,H,NA
H,33,717,79,662,67,N,NA
H,33,720,71,792,64,H,NA
H,33,721,92,611,52,H,NA
H,33,724,85,685,75,A,NA
H,33,725,84,636,78,N,NA
H,33,726,71,732,64,A,NA
H,33,728,71,789,46,H,NA
H,33,730,72,757,68,H,NA
H,33,731,82,729,60,A,NA
H,33,736,89,642,75,A,NA
H,33,738,95,753,65,H,NA
H,33,741,73,737,71,A,NA
H,33,742,62,643,45,H,NA
H,33,747,88,505,75,A,NA
H,33,749,85,762,69,A,NA
H,33,752,64,594,54,H,NA
H,33,766,71,541,63,H,NA
H,33,776,88,619,67,A,NA
H,33,778,81,596,58,H,NA
H,33,779,50,576,37,N,NA
H,33,780,57,803,42,H,NA
H,33,781,75,733,51,H,NA
H,33,788,72,521,64,A,NA
H,33,793,100,599,92,N,NA
H,33,794,83,734,78,A,NA
H,33,796,107,705,35,H,NA
H,33,797,99,646,90,A,NA
H,33,798,78,719,71,H,NA
H,33,800,80,506,71,A,NA
H,33,804,80,765,75,H,NA
H,33,821,78,512,55,H,NA
H,33,825,73,743,68,H,NA
H,33,827,66,801,46,H,NA
H,33,829,74,641,71,A,NA
H,33,840,72,758,55,A,NA
H,33,842,65,684,56,N,NA
H,33,843,64,815,54,H,NA
H,33,844,68,637,64,H,NA
H,33,845,86,678,77,A,NA
H,33,846,74,716,55,H,NA
H,33,847,60,831,52,H,NA
H,33,849,91,817,74,H,NA
H,33,853,50,549,44,A,NA
H,33,854,70,658,69,N,NA
H,33,855,63,534,48,H,NA
H,34,502,70,600,56,A,NA
H,34,518,82,746,70,H,NA
H,34,525,92,811,86,H,NA
H,34,537,73,575,61,H,NA
H,34,592,68,771,52,H,NA
H,34,595,72,668,55,H,NA
H,34,648,78,555,70,A,NA
H,34,662,93,599,82,N,NA
H,34,671,79,552,47,H,NA
H,34,695,76,769,64,H,NA
H,34,698,80,673,60,H,NA
H,34,700,78,561,62,A,NA
H,34,717,98,793,92,N,NA
H,34,722,77,716,51,H,NA
H,34,810,81,647,58,H,NA
H,35,505,97,759,78,H,NA
H,35,507,47,517,43,A,NA
H,35,509,61,619,58,H,NA
H,35,583,76,831,60,H,NA
H,35,625,73,827,56,H,NA
H,35,644,67,558,51,H,NA
H,35,657,82,683,61,A,NA
H,35,676,88,844,67,H,NA
H,35,741,67,531,48,H,NA
H,35,766,81,782,63,A,NA
H,35,779,77,570,59,H,NA
H,35,795,68,617,59,H,NA
H,35,852,74,526,61,H,NA
H,35,853,68,669,58,H,NA
H,36,512,76,699,63,H,NA
H,36,515,72,650,60,H,NA
H,36,527,85,629,78,A,NA
H,36,535,75,530,70,H,NA
H,36,539,67,757,60,H,NA
H,36,559,59,663,48,H,NA
H,36,566,72,756,70,H,NA
H,36,568,77,775,72,H,NA
H,36,573,73,719,65,H,NA
H,36,589,86,659,77,A,NA
H,36,612,85,744,82,A,NA
H,36,623,80,579,68,H,NA
H,36,628,63,714,54,H,NA
H,36,640,76,801,60,A,NA
H,36,645,77,832,69,H,NA
H,36,653,62,813,43,H,NA
H,36,654,86,677,75,H,NA
H,36,667,89,684,67,A,NA
H,36,673,86,513,84,H,NA
H,36,728,72,829,58,N,NA
H,36,754,64,647,55,A,NA
H,36,786,92,815,65,H,NA
H,36,788,87,711,80,A,NA
H,36,841,73,680,61,H,NA
H,37,502,85,522,76,H,NA
H,37,503,85,627,78,H,NA
H,37,521,79,812,74,H,NA
H,37,534,75,704,64,H,NA
H,37,536,64,753,49,H,NA
H,37,544,70,611,66,N,NA
H,37,556,80,548,61,H,NA
H,37,557,96,572,80,H,NA
H,37,588,78,782,71,H,NA
H,37,597,80,727,60,H,NA
H,37,599,68,528,55,A,NA
H,37,636,89,802,80,A,NA
H,37,637,102,803,68,H,NA
H,37,648,78,507,62,A,NA
H,37,670,83,529,57,H,NA
H,37,746,94,596,83,H,NA
H,37,778,80,776,58,H,NA
H,37,789,65,729,63,A,NA
H,37,798,98,851,84,A,NA
H,37,816,68,540,36,H,NA
H,37,818,78,564,63,H,NA
H,37,845,75,826,61,H,NA
H,37,849,85,700,36,H,NA
H,37,854,70,616,66,N,NA
H,38,616,79,611,53,N,NA
H,38,680,81,620,69,H,NA
H,38,764,67,679,57,H,NA
H,38,785,68,517,59,H,NA
H,38,799,65,665,40,H,NA
H,38,800,89,646,77,A,NA
H,38,809,82,554,64,H,NA
H,38,852,73,630,62,H,NA
H,38,854,71,544,59,N,NA
H,39,528,78,719,57,H,NA
H,39,612,76,555,71,A,NA
H,39,629,73,628,69,A,NA
H,39,673,104,588,66,H,NA
H,39,829,72,813,60,H,NA
H,40,504,72,529,63,N,NA
H,40,505,65,684,58,A,NA
H,40,513,83,514,71,A,NA
H,40,516,64,772,48,A,NA
H,40,518,72,687,53,H,NA
H,40,520,76,626,68,H,NA
H,40,521,65,681,56,H,NA
H,40,522,75,654,57,H,NA
H,40,526,75,620,70,A,NA
H,40,535,59,669,42,A,NA
H,40,536,66,822,56,H,NA
H,40,537,88,659,66,A,NA
H,40,541,71,534,65,H,NA
H,40,549,65,641,62,H,NA
H,40,551,71,601,61,H,NA
H,40,557,90,841,79,H,NA
H,40,562,101,792,72,H,NA
H,40,565,92,756,67,H,NA
H,40,571,70,838,63,H,NA
H,40,572,76,548,49,H,NA
H,40,575,72,834,62,H,NA
H,40,582,62,840,58,A,NA
H,40,592,69,662,64,A,NA
H,40,608,74,716,71,A,NA
H,40,621,79,564,70,A,NA
H,40,622,73,749,71,H,NA
H,40,623,70,789,54,N,NA
H,40,625,66,738,63,N,NA
H,40,633,76,747,68,H,NA
H,40,634,74,508,67,A,NA
H,40,637,79,846,66,A,NA
H,40,639,91,552,68,A,NA
H,40,651,91,764,70,A,NA
H,40,652,76,647,68,H,NA
H,40,655,95,787,60,H,NA
H,40,660,63,849,54,H,NA
H,40,661,90,740,65,H,NA
H,40,663,67,594,62,H,NA
H,40,664,87,645,74,A,NA
H,40,670,84,545,53,H,NA
H,40,671,71,640,67,A,NA
H,40,674,82,825,68,H,NA
H,40,675,71,853,61,N,NA
H,40,676,93,666,78,H,NA
H,40,695,101,693,63,H,NA
H,40,698,63,630,46,H,NA
H,40,704,77,503,71,H,NA
H,40,705,51,773,46,A,NA
H,40,713,73,774,56,A,NA
H,40,717,102,573,71,H,NA
H,40,720,74,682,60,H,NA
H,40,721,69,560,47,H,NA
H,40,723,82,665,62,H,NA
H,40,725,105,730,90,A,NA
H,40,726,62,566,49,A,NA
H,40,727,75,755,59,H,NA
H,40,729,79,712,67,H,NA
H,40,731,89,761,55,H,NA
H,40,741,69,657,63,H,NA
H,40,744,70,570,60,A,NA
H,40,746,76,736,70,A,NA
H,40,754,60,613,49,H,NA
H,40,758,67,699,62,H,NA
H,40,762,66,677,58,A,NA
H,40,765,71,724,68,H,NA
H,40,768,81,605,68,N,NA
H,40,777,75,745,66,H,NA
H,40,778,84,615,59,H,NA
H,40,780,63,569,55,H,NA
H,40,782,72,679,63,A,NA
H,40,783,76,781,58,H,NA
H,40,786,94,524,58,H,NA
H,40,798,80,574,72,H,NA
H,40,799,53,707,50,H,NA
H,40,802,62,678,46,A,NA
H,40,810,105,732,67,H,NA
H,40,812,90,788,79,A,NA
H,40,814,99,540,89,H,NA
H,40,817,85,530,83,A,NA
H,40,821,75,714,53,H,NA
H,40,826,87,752,79,H,NA
H,40,831,71,683,64,H,NA
H,40,836,72,543,52,H,NA
H,40,842,78,844,72,H,NA
H,40,843,79,850,69,H,NA
H,40,845,83,685,75,A,NA
H,40,851,69,771,68,H,NA
H,40,852,67,796,62,N,NA
H,41,511,73,793,70,H,NA
H,41,527,79,785,61,H,NA
H,41,546,69,668,64,H,NA
H,41,554,66,784,64,A,NA
H,41,585,58,815,57,A,NA
H,41,595,56,525,47,H,NA
H,41,604,95,607,83,N,NA
H,41,629,79,759,59,H,NA
H,41,646,81,703,76,H,NA
H,41,648,89,776,76,H,NA
H,41,686,58,653,55,A,NA
H,41,702,72,701,60,A,NA
H,41,722,71,597,61,H,NA
H,41,739,81,576,78,H,NA
H,41,790,70,606,69,A,NA
H,41,797,63,809,58,H,NA
H,41,820,80,794,75,A,NA
H,41,827,81,614,75,H,NA
H,41,835,63,624,43,H,NA
H,41,839,73,767,49,H,NA
H,42,516,92,514,49,H,NA
H,42,519,76,522,75,H,NA
H,42,538,72,652,70,H,NA
H,42,547,66,598,49,H,NA
H,42,562,68,571,48,H,NA
H,42,593,91,505,89,H,NA
H,42,603,84,707,48,H,NA
H,42,622,73,752,45,H,NA
H,42,635,71,590,57,H,NA
H,42,680,70,783,68,A,NA
H,42,687,79,672,72,A,NA
H,42,730,83,743,77,N,NA
H,42,769,70,850,59,H,NA
H,42,811,99,508,66,H,NA
H,43,510,87,767,65,H,NA
H,43,513,81,762,56,H,NA
H,43,540,99,614,80,H,NA
H,43,541,72,683,46,H,NA
H,43,549,77,725,52,N,NA
H,43,569,80,520,65,H,NA
H,43,574,79,834,60,A,NA
H,43,577,91,693,57,N,NA
H,43,606,88,800,66,H,NA
H,43,607,69,695,60,N,NA
H,43,612,71,828,64,H,NA
H,43,621,84,792,72,H,NA
H,43,651,104,580,63,H,NA
H,43,655,75,734,49,H,NA
H,43,658,76,851,74,N,NA
H,43,671,80,654,54,H,NA
H,43,674,80,812,57,H,NA
H,43,682,101,661,100,H,NA
H,43,713,67,810,63,A,NA
H,43,726,53,733,50,H,NA
H,43,730,86,680,69,N,NA
H,43,743,83,783,69,A,NA
H,43,771,84,690,83,H,NA
H,43,781,79,808,74,H,NA
H,43,790,63,545,49,H,NA
H,43,795,92,703,81,H,NA
H,43,805,82,705,70,H,NA
H,43,817,101,797,78,H,NA
H,43,822,59,821,54,H,NA
H,43,830,84,586,76,H,NA
H,43,836,72,518,54,A,NA
H,43,842,78,732,71,A,NA
H,44,515,78,751,67,H,NA
H,44,537,74,530,71,A,NA
H,44,546,80,749,67,H,NA
H,44,573,72,594,57,H,NA
H,44,578,61,855,56,H,NA
H,44,582,65,526,59,A,NA
H,44,595,93,784,76,H,NA
H,44,604,94,768,82,H,NA
H,44,624,74,633,50,H,NA
H,44,631,90,552,74,A,NA
H,44,639,89,547,84,A,NA
H,44,651,89,658,62,H,NA
H,44,668,79,514,42,H,NA
H,44,675,78,605,54,N,NA
H,44,678,72,516,65,H,NA
H,44,702,80,824,58,H,NA
H,44,715,66,585,51,H,NA
H,44,722,85,677,61,H,NA
H,44,731,69,720,49,H,NA
H,44,738,78,522,61,H,NA
H,44,739,81,567,72,A,NA
H,44,744,62,736,59,H,NA
H,44,745,93,665,74,A,NA
H,44,780,83,608,54,H,NA
H,44,791,87,684,78,A,NA
H,44,796,98,701,71,H,NA
H,44,809,99,548,83,A,NA
H,44,811,81,523,55,H,NA
H,44,835,64,772,54,H,NA
H,44,839,100,747,57,H,NA
H,44,843,82,833,55,H,NA
H,44,846,92,643,73,H,NA
H,44,851,75,580,61,H,NA
H,45,513,76,734,65,H,NA
H,45,525,60,705,47,H,NA
H,45,529,75,718,68,H,NA
H,45,551,78,848,61,H,NA
H,45,565,74,652,71,H,NA
H,45,570,74,815,71,H,NA
H,45,587,95,519,85,H,NA
H,45,602,66,583,56,A,NA
H,45,612,86,667,74,H,NA
H,45,622,70,715,53,A,NA
H,45,642,64,782,53,A,NA
H,45,666,58,674,51,H,NA
H,45,687,85,626,39,H,NA
H,45,708,80,828,54,H,NA
H,45,737,84,743,55,H,NA
H,45,765,103,632,79,H,NA
H,45,775,69,541,57,A,NA
H,45,783,84,807,57,H,NA
H,45,793,97,664,59,H,NA
H,45,802,90,724,80,H,NA
H,45,803,65,773,59,A,NA
H,45,805,108,787,74,H,NA
H,45,825,90,610,85,H,NA
H,45,830,72,601,65,H,NA
H,45,852,77,769,63,H,NA
H,46,539,84,608,65,H,NA
H,46,554,68,509,65,H,NA
H,46,569,71,723,67,A,NA
H,46,572,79,635,72,N,NA
H,46,578,74,750,63,N,NA
H,46,586,93,553,82,H,NA
H,46,597,70,543,69,H,NA
H,46,603,91,619,66,H,NA
H,46,607,90,647,55,H,NA
H,46,613,81,579,65,H,NA
H,46,637,88,646,64,H,NA
H,46,645,84,590,79,H,NA
H,46,661,83,833,68,H,NA
H,46,683,62,799,59,H,NA
H,46,703,89,538,75,N,NA
H,46,719,54,692,52,H,NA
H,46,725,107,593,66,H,NA
H,46,726,78,630,71,A,NA
H,46,729,59,533,55,H,NA
H,46,758,55,813,54,A,NA
H,46,800,89,712,72,N,NA
H,46,801,103,759,47,H,NA
H,46,811,68,574,62,N,NA
H,46,821,77,730,61,A,NA
H,46,826,83,522,65,H,NA
H,46,835,80,777,45,H,NA
H,46,853,87,520,58,H,NA
H,47,503,97,740,64,H,NA
H,47,504,69,737,61,H,NA
H,47,506,58,525,53,H,NA
H,47,507,69,745,67,H,NA
H,47,512,70,738,53,N,NA
H,47,515,70,795,60,H,NA
H,47,518,63,572,58,N,NA
H,47,519,79,672,71,H,NA
H,47,526,59,733,51,H,NA
H,47,531,75,544,67,A,NA
H,47,535,68,780,46,H,NA
H,47,536,69,757,56,H,NA
H,47,538,73,579,70,N,NA
H,47,539,77,811,61,H,NA
H,47,547,77,752,68,H,NA
H,47,548,67,714,63,H,NA
H,47,552,70,528,56,H,NA
H,47,559,117,814,67,H,NA
H,47,562,81,698,73,A,NA
H,47,564,62,566,54,A,NA
H,47,570,87,766,78,A,NA
H,47,574,79,608,52,N,NA
H,47,581,78,601,63,H,NA
H,47,583,86,540,61,N,NA
H,47,592,94,668,93,N,NA
H,47,600,90,838,81,H,NA
H,47,611,59,567,44,H,NA
H,47,613,68,703,56,H,NA
H,47,622,78,844,71,A,NA
H,47,623,85,676,70,N,NA
H,47,631,75,530,73,H,NA
H,47,636,87,810,70,H,NA
H,47,640,70,625,64,N,NA
H,47,642,54,663,52,A,NA
H,47,643,67,803,63,H,NA
H,47,650,73,632,68,H,NA
H,47,655,66,511,65,H,NA
H,47,660,89,585,57,H,NA
H,47,670,70,827,66,H,NA
H,47,671,65,771,56,H,NA
H,47,674,63,705,52,H,NA
H,47,677,71,855,59,H,NA
H,47,680,75,652,68,A,NA
H,47,681,74,620,68,A,NA
H,47,687,76,587,58,A,NA
H,47,690,72,624,65,A,NA
H,47,695,104,588,65,H,NA
H,47,699,88,732,79,H,NA
H,47,704,88,576,72,H,NA
H,47,707,75,815,70,H,NA
H,47,712,91,750,74,N,NA
H,47,713,92,797,76,H,NA
H,47,720,71,764,54,H,NA
H,47,721,89,605,62,H,NA
H,47,722,68,846,58,A,NA
H,47,724,96,685,63,H,NA
H,47,727,70,756,61,A,NA
H,47,731,87,741,71,A,NA
H,47,742,80,556,61,H,NA
H,47,744,66,560,47,H,NA
H,47,747,78,550,66,A,NA
H,47,753,73,808,62,H,NA
H,47,754,71,617,61,A,NA
H,47,762,70,678,53,H,NA
H,47,767,66,521,58,H,NA
H,47,772,70,513,54,H,NA
H,47,774,69,701,57,A,NA
H,47,775,93,639,80,H,NA
H,47,779,65,573,62,H,NA
H,47,782,74,658,72,A,NA
H,47,783,77,817,66,A,NA
H,47,785,65,615,52,H,NA
H,47,786,92,606,65,H,NA
H,47,792,75,711,60,H,NA
H,47,796,85,702,84,H,NA
H,47,798,90,516,73,H,NA
H,47,800,73,578,69,N,NA
H,47,805,91,505,69,H,NA
H,47,816,71,820,60,H,NA
H,47,818,89,641,63,H,NA
H,47,822,66,842,64,H,NA
H,47,824,91,791,72,H,NA
H,47,825,91,788,78,H,NA
H,47,830,61,746,57,A,NA
H,47,836,75,831,54,H,NA
H,47,839,84,778,72,H,NA
H,47,840,83,594,48,H,NA
H,47,841,78,614,71,N,NA
H,47,843,65,790,62,H,NA
H,47,845,100,654,80,H,NA
H,47,848,84,580,73,A,NA
H,47,849,81,804,58,H,NA
H,47,852,85,734,55,H,NA
H,48,518,94,800,66,N,NA
H,48,527,84,612,77,H,NA
H,48,551,58,549,51,H,NA
H,48,557,81,769,67,H,NA
H,48,569,80,829,78,H,NA
H,48,572,49,578,48,N,NA
H,48,589,68,509,57,H,NA
H,48,599,70,799,60,A,NA
H,48,604,99,510,62,H,NA
H,48,607,67,582,64,H,NA
H,48,616,84,814,53,H,NA
H,48,628,87,645,49,H,NA
H,48,629,76,575,55,H,NA
H,48,637,90,726,72,H,NA
H,48,651,104,598,63,H,NA
H,48,657,68,634,64,H,NA
H,48,708,69,595,48,A,NA
H,48,712,69,635,66,N,NA
H,48,715,62,596,60,H,NA
H,48,717,93,541,75,H,NA
H,48,718,61,502,44,H,NA
H,48,725,90,673,81,H,NA
H,48,730,89,646,73,H,NA
H,48,749,86,565,74,H,NA
H,48,758,81,653,56,A,NA
H,48,768,93,659,73,H,NA
H,48,793,57,736,54,H,NA
H,48,794,107,812,66,H,NA
H,48,807,62,781,50,A,NA
H,48,847,73,683,66,H,NA
H,49,504,82,682,64,H,NA
H,49,548,79,804,74,H,NA
H,49,553,90,583,71,H,NA
H,49,556,87,711,71,H,NA
H,49,576,75,555,54,H,NA
H,49,592,74,545,62,H,NA
H,49,602,55,611,54,H,NA
H,49,626,73,622,54,H,NA
H,49,644,54,785,48,A,NA
H,49,658,93,615,75,A,NA
H,49,662,101,813,60,H,NA
H,49,663,76,744,54,H,NA
H,49,670,85,581,57,H,NA
H,49,674,87,587,69,H,NA
H,49,702,66,819,51,H,NA
H,49,714,81,844,67,H,NA
H,49,720,96,740,80,H,NA
H,49,727,70,835,57,H,NA
H,49,732,59,733,50,A,NA
H,49,739,78,507,65,A,NA
H,49,741,71,627,68,A,NA
H,49,742,82,692,60,A,NA
H,49,746,68,684,48,H,NA
H,49,755,84,536,72,H,NA
H,49,790,79,833,61,H,NA
H,49,801,94,632,70,H,NA
H,49,802,78,788,65,H,NA
H,49,816,78,554,69,A,NA
H,49,821,64,753,58,A,NA
H,49,826,65,537,51,H,NA
H,49,840,85,617,61,H,NA
H,49,841,69,597,66,H,NA
H,49,842,66,526,65,A,NA
H,49,849,75,719,51,H,NA
H,49,853,96,766,88,A,NA
H,53,512,79,533,52,H,NA
H,53,546,82,654,69,H,NA
H,53,556,75,811,56,N,NA
H,53,557,85,734,73,H,NA
H,53,558,55,824,54,A,NA
H,53,570,66,582,56,N,NA
H,53,578,67,776,57,A,NA
H,53,594,81,740,45,H,NA
H,53,613,90,530,69,H,NA
H,53,620,81,566,62,H,NA
H,53,621,75,677,61,N,NA
H,53,627,65,708,56,N,NA
H,53,658,72,778,65,A,NA
H,53,668,62,809,51,A,NA
H,53,698,60,757,57,N,NA
H,53,718,91,804,88,N,NA
H,53,736,76,794,62,N,NA
H,53,758,70,685,63,H,NA
H,53,787,98,683,65,H,NA
H,53,792,62,508,50,N,NA
H,53,805,69,502,59,N,NA
H,53,822,72,516,54,H,NA
H,53,829,68,524,53,H,NA
H,53,844,74,519,69,H,NA
H,54,502,63,824,45,A,NA
H,54,503,84,610,79,H,NA
H,54,509,76,585,51,H,NA
H,54,511,95,568,69,H,NA
H,54,512,75,698,63,H,NA
H,54,515,75,543,51,H,NA
H,54,516,71,677,56,N,NA
H,54,519,77,582,69,N,NA
H,54,528,84,595,69,N,NA
H,54,529,80,552,72,N,NA
H,54,531,86,756,75,A,NA
H,54,533,67,757,60,N,NA
H,54,535,67,803,48,N,NA
H,54,536,93,774,60,H,NA
H,54,538,59,781,52,A,NA
H,54,545,80,605,75,H,NA
H,54,549,66,669,54,N,NA
H,54,551,78,645,65,H,NA
H,54,556,76,546,74,A,NA
H,54,559,93,544,65,H,NA
H,54,567,86,784,74,N,NA
H,54,573,52,764,41,H,NA
H,54,578,71,594,68,A,NA
H,54,586,71,522,61,N,NA
H,54,589,91,596,83,A,NA
H,54,592,99,523,64,H,NA
H,54,598,75,700,52,H,NA
H,54,604,89,845,69,H,NA
H,54,611,59,665,58,A,NA
H,54,614,79,540,76,H,NA
H,54,622,77,690,45,A,NA
H,54,628,67,802,63,A,NA
H,54,631,98,682,89,A,NA
H,54,636,80,539,67,N,NA
H,54,639,86,527,83,N,NA
H,54,641,73,561,59,H,NA
H,54,651,81,640,63,H,NA
H,54,655,74,801,62,N,NA
H,54,658,68,627,63,N,NA
H,54,659,66,616,63,H,NA
H,54,660,105,608,74,H,NA
H,54,663,81,661,58,H,NA
H,54,664,74,795,64,H,NA
H,54,666,77,623,74,H,NA
H,54,670,81,810,76,A,NA
H,54,671,76,634,52,H,NA
H,54,674,71,514,38,H,NA
H,54,675,54,721,45,N,NA
H,54,692,89,581,81,H,NA
H,54,699,81,753,70,H,NA
H,54,701,69,733,52,H,NA
H,54,704,66,855,58,A,NA
H,54,707,70,832,69,N,NA
H,54,708,63,778,59,A,NA
H,54,720,94,791,73,H,NA
H,54,723,84,599,76,A,NA
H,54,725,108,808,67,H,NA
H,54,726,59,560,53,H,NA
H,54,727,62,779,50,H,NA
H,54,729,74,777,55,H,NA
H,54,730,116,513,110,N,NA
H,54,731,65,602,41,H,NA
H,54,732,63,713,61,H,NA
H,54,737,80,712,61,H,NA
H,54,738,87,826,55,H,NA
