"","lo_win","year","hiteam","loteam","hi.G","hi.MP","hi.FG","hi.FGA","hi.FG_percent","hi.X2P","hi.X2PA","hi.X2P_percent","hi.X3P","hi.X3PA","hi.X3P_percent","hi.FT","hi.FTA","hi.FT_percent","hi.ORB","hi.DRB","hi.TRB","hi.AST","hi.STL","hi.BLK","hi.TOV","hi.PF","hi.PTS","hi.PTSperG","lo.G","lo.MP","lo.FG","lo.FGA","lo.FG_percent","lo.X2P","lo.X2PA","lo.X2P_percent","lo.X3P","lo.X3PA","lo.X3P_percent","lo.FT","lo.FTA","lo.FT_percent","lo.ORB","lo.DRB","lo.TRB","lo.AST","lo.STL","lo.BLK","lo.TOV","lo.PF","lo.PTS","lo.PTSperG"
"562",1,2008,841,708,35,NA,815,1716,0.475,601,1135,0.53,214,581,0.368,481,661,0.728,NA,NA,1044,482,218,102,358,534,2325,66.4,39,NA,1250,2564,0.488,1034,1984,0.521,216,580,0.372,738,975,0.757,NA,NA,1695,656,318,174,560,658,3454,88.6
"563",1,2008,835,810,36,NA,993,2106,0.472,723,1419,0.51,270,687,0.393,529,755,0.701,NA,NA,1262,458,288,135,514,768,2785,77.4,39,NA,1029,2164,0.476,815,1552,0.525,214,612,0.35,595,813,0.732,NA,NA,1432,562,285,167,491,569,2867,73.5
"564",0,2008,853,843,37,NA,936,1973,0.474,654,1252,0.522,282,721,0.391,626,836,0.749,NA,NA,1322,564,206,125,480,643,2780,75.1,37,NA,983,2169,0.453,719,1426,0.504,264,743,0.355,539,782,0.689,NA,NA,1332,571,257,188,413,710,2769,74.8
"565",1,2008,849,568,36,NA,841,1872,0.449,629,1276,0.493,212,596,0.356,527,747,0.705,NA,NA,1292,455,221,120,438,517,2421,67.3,36,NA,1032,2199,0.469,704,1298,0.542,328,901,0.364,411,573,0.717,NA,NA,1302,615,290,114,426,654,2803,77.9
"566",1,2008,829,636,35,NA,868,2013,0.431,626,1310,0.478,242,703,0.344,569,783,0.727,NA,NA,1257,466,283,98,503,727,2547,72.8,40,NA,1176,2314,0.508,905,1631,0.555,271,683,0.397,598,852,0.702,NA,NA,1547,721,356,235,529,706,3221,80.5
"567",1,2008,671,666,36,NA,949,1976,0.48,770,1493,0.516,179,483,0.371,487,661,0.737,NA,NA,1330,631,208,152,490,665,2564,71.2,40,NA,1143,2454,0.466,841,1589,0.529,302,865,0.349,608,991,0.614,NA,NA,1620,637,337,244,470,691,3196,79.9
"568",0,2008,793,783,30,NA,701,1744,0.402,479,1115,0.43,222,629,0.353,413,611,0.676,NA,NA,1071,377,275,73,430,580,2037,67.9,36,NA,901,2008,0.449,702,1464,0.48,199,544,0.366,552,795,0.694,NA,NA,1409,525,158,187,442,613,2553,70.9
"569",0,2008,708,651,39,NA,1250,2564,0.488,1034,1984,0.521,216,580,0.372,738,975,0.757,NA,NA,1695,656,318,174,560,658,3454,88.6,36,NA,932,2011,0.463,660,1233,0.535,272,778,0.35,475,734,0.647,NA,NA,1338,542,289,178,491,659,2611,72.5
"570",1,2008,853,810,37,NA,936,1973,0.474,654,1252,0.522,282,721,0.391,626,836,0.749,NA,NA,1322,564,206,125,480,643,2780,75.1,39,NA,1029,2164,0.476,815,1552,0.525,214,612,0.35,595,813,0.732,NA,NA,1432,562,285,167,491,569,2867,73.5
"571",0,2008,636,568,40,NA,1176,2314,0.508,905,1631,0.555,271,683,0.397,598,852,0.702,NA,NA,1547,721,356,235,529,706,3221,80.5,36,NA,1032,2199,0.469,704,1298,0.542,328,901,0.364,411,573,0.717,NA,NA,1302,615,290,114,426,654,2803,77.9
"572",1,2008,793,666,30,NA,701,1744,0.402,479,1115,0.43,222,629,0.353,413,611,0.676,NA,NA,1071,377,275,73,430,580,2037,67.9,40,NA,1143,2454,0.466,841,1589,0.529,302,865,0.349,608,991,0.614,NA,NA,1620,637,337,244,470,691,3196,79.9
"573",1,2008,708,636,39,NA,1250,2564,0.488,1034,1984,0.521,216,580,0.372,738,975,0.757,NA,NA,1695,656,318,174,560,658,3454,88.6,40,NA,1176,2314,0.508,905,1631,0.555,271,683,0.397,598,852,0.702,NA,NA,1547,721,356,235,529,706,3221,80.5
"574",1,2008,810,666,39,NA,1029,2164,0.476,815,1552,0.525,214,612,0.35,595,813,0.732,NA,NA,1432,562,285,167,491,569,2867,73.5,40,NA,1143,2454,0.466,841,1589,0.529,302,865,0.349,608,991,0.614,NA,NA,1620,637,337,244,470,691,3196,79.9
"575",1,2008,666,636,40,NA,1143,2454,0.466,841,1589,0.529,302,865,0.349,608,991,0.614,NA,NA,1620,637,337,244,470,691,3196,79.9,40,NA,1176,2314,0.508,905,1631,0.555,271,683,0.397,598,852,0.702,NA,NA,1547,721,356,235,529,706,3221,80.5
"576",0,2009,682,506,36,NA,865,1978,0.437,677,1413,0.479,188,565,0.333,593,823,0.721,NA,NA,1400,464,239,139,557,657,2511,69.8,32,NA,816,1752,0.466,635,1202,0.528,181,550,0.329,389,614,0.634,NA,NA,1130,445,182,153,434,558,2202,68.8
"577",0,2009,559,547,36,NA,996,2102,0.474,831,1618,0.514,165,484,0.341,662,976,0.678,NA,NA,1559,567,209,280,458,471,2819,78.3,35,NA,877,2002,0.438,588,1181,0.498,289,821,0.352,614,935,0.657,NA,NA,1374,477,218,79,551,648,2657,75.9
"578",0,2009,577,524,37,NA,971,2186,0.444,704,1420,0.496,267,766,0.349,658,904,0.728,NA,NA,1348,492,311,146,454,671,2867,77.5,32,NA,778,1764,0.441,586,1189,0.493,192,575,0.334,491,733,0.67,NA,NA,1101,383,227,134,431,652,2239,70
"579",0,2009,607,503,34,NA,967,1982,0.488,716,1339,0.535,251,643,0.39,499,696,0.717,NA,NA,1276,512,246,174,386,551,2684,78.9,36,NA,823,1969,0.418,565,1193,0.474,258,776,0.332,499,705,0.708,NA,NA,1199,446,270,80,490,745,2403,66.8
"580",0,2009,655,535,35,NA,937,2093,0.448,724,1521,0.476,213,572,0.372,530,740,0.716,NA,NA,1365,529,267,212,425,609,2617,74.8,32,NA,705,1609,0.438,448,878,0.51,257,731,0.352,501,692,0.724,NA,NA,1094,417,193,102,400,568,2168,67.8
"581",0,2009,662,539,35,NA,924,2179,0.424,723,1575,0.459,201,604,0.333,463,611,0.758,NA,NA,1274,511,268,145,428,582,2512,71.8,33,NA,892,1848,0.483,682,1356,0.503,210,492,0.427,478,633,0.755,NA,NA,1113,509,159,66,399,560,2472,74.9
"582",0,2009,666,565,37,NA,979,2176,0.45,757,1495,0.506,222,681,0.326,599,868,0.69,NA,NA,1452,526,328,222,464,654,2779,75.1,31,NA,821,1808,0.454,606,1199,0.505,215,609,0.353,425,611,0.696,NA,NA,1150,430,276,83,549,683,2282,73.6
"583",0,2009,670,551,35,NA,812,1910,0.425,507,998,0.508,305,912,0.334,412,544,0.757,NA,NA,1087,542,223,92,402,535,2341,66.9,32,NA,912,1971,0.463,656,1287,0.51,256,684,0.374,427,621,0.688,NA,NA,1189,478,298,187,456,575,2507,78.3
"584",1,2009,740,708,33,NA,884,1917,0.461,721,1454,0.496,163,463,0.352,560,825,0.679,NA,NA,1372,466,225,154,539,607,2491,75.5,38,NA,1205,2509,0.48,941,1827,0.515,264,682,0.387,739,983,0.752,NA,NA,1594,685,325,196,472,608,3413,89.8
"585",0,2009,721,683,36,NA,982,1997,0.492,740,1308,0.566,242,689,0.351,627,929,0.675,NA,NA,1402,521,249,156,500,616,2833,78.7,35,NA,857,2047,0.419,676,1510,0.448,181,537,0.337,438,675,0.649,NA,NA,1330,393,232,110,456,673,2333,66.7
"586",0,2009,738,714,37,NA,914,2071,0.441,670,1367,0.49,244,704,0.347,483,687,0.703,NA,NA,1271,552,265,176,426,650,2555,69.1,34,NA,766,1692,0.453,549,1064,0.516,217,628,0.346,541,718,0.753,NA,NA,1140,418,146,83,397,619,2290,67.4
"587",0,2009,793,673,31,NA,681,1592,0.428,501,1039,0.482,180,553,0.325,436,595,0.733,NA,NA,962,388,178,33,420,567,1978,63.8,33,NA,782,1772,0.441,594,1197,0.496,188,575,0.327,437,611,0.715,NA,NA,1136,466,274,201,477,588,2189,66.3
"588",0,2009,794,536,34,NA,822,1831,0.449,620,1271,0.488,202,560,0.361,594,856,0.694,NA,NA,1249,427,164,133,432,585,2440,71.8,33,NA,909,1879,0.484,671,1255,0.535,238,624,0.381,488,669,0.729,NA,NA,1196,537,241,119,375,607,2544,77.1
"589",1,2009,825,810,34,NA,866,1878,0.461,644,1277,0.504,222,601,0.369,486,689,0.705,NA,NA,1152,469,257,155,431,654,2440,71.8,35,NA,967,1973,0.49,705,1317,0.535,262,656,0.399,446,616,0.724,NA,NA,1151,541,292,110,440,598,2642,75.5
"590",0,2009,829,509,38,NA,990,2193,0.451,743,1492,0.498,247,701,0.352,692,919,0.753,NA,NA,1449,551,300,128,505,735,2919,76.8,32,NA,751,1614,0.465,521,999,0.522,230,615,0.374,333,514,0.648,NA,NA,1046,421,176,79,422,581,2065,64.5
"591",0,2009,835,623,34,NA,871,1929,0.452,605,1215,0.498,266,714,0.373,446,647,0.689,NA,NA,1251,454,193,111,452,587,2454,72.2,34,NA,859,1865,0.461,671,1328,0.505,188,537,0.35,298,419,0.711,NA,NA,1127,595,199,122,420,521,2204,64.8
"592",0,2009,840,675,35,NA,977,2136,0.457,831,1703,0.488,146,433,0.337,650,929,0.7,NA,NA,1437,458,259,95,515,683,2750,78.6,36,NA,890,2058,0.432,594,1239,0.479,296,819,0.361,601,847,0.71,NA,NA,1384,447,250,271,518,604,2677,74.4
"593",1,2009,821,511,34,NA,819,1727,0.474,577,1072,0.538,242,655,0.369,541,693,0.781,NA,NA,1193,458,171,166,469,632,2421,71.2,35,NA,897,1892,0.474,685,1344,0.51,212,548,0.387,523,709,0.738,NA,NA,1183,500,217,104,442,548,2529,72.3
"594",1,2009,789,512,34,NA,846,1908,0.443,588,1205,0.488,258,703,0.367,383,547,0.7,NA,NA,1248,527,189,141,426,581,2333,68.6,35,NA,825,1718,0.48,537,940,0.571,288,778,0.37,490,665,0.737,NA,NA,1085,544,201,72,401,557,2428,69.4
"595",1,2009,839,552,31,NA,906,1849,0.49,780,1455,0.536,126,394,0.32,572,804,0.711,NA,NA,1262,405,258,176,492,584,2510,81,37,NA,882,2043,0.432,702,1465,0.479,180,578,0.311,511,729,0.701,NA,NA,1267,512,320,118,454,680,2455,66.4
"596",1,2009,843,569,35,NA,886,2067,0.429,655,1364,0.48,231,703,0.329,518,742,0.698,NA,NA,1340,530,233,159,420,661,2521,72,35,NA,831,1972,0.421,641,1393,0.46,190,579,0.328,487,752,0.648,NA,NA,1328,485,227,124,476,672,2339,66.8
"597",1,2009,689,636,33,NA,943,1936,0.487,705,1358,0.519,238,578,0.412,535,724,0.739,NA,NA,1171,486,230,108,370,539,2659,80.6,35,NA,945,1979,0.478,728,1394,0.522,217,585,0.371,567,782,0.725,NA,NA,1371,555,239,155,508,664,2674,76.4
"598",1,2009,682,651,36,NA,865,1978,0.437,677,1413,0.479,188,565,0.333,593,823,0.721,NA,NA,1400,464,239,139,557,657,2511,69.8,37,NA,1001,2189,0.457,696,1362,0.511,305,827,0.369,441,687,0.642,NA,NA,1395,625,335,223,508,625,2748,74.3
"599",1,2009,822,660,35,NA,899,1813,0.496,677,1250,0.542,222,563,0.394,514,695,0.74,NA,NA,1202,566,168,88,393,539,2534,72.4,35,NA,914,2023,0.452,671,1322,0.508,243,701,0.347,668,918,0.728,NA,NA,1247,526,275,100,408,623,2739,78.3
"600",1,2009,745,671,35,NA,880,1859,0.473,654,1286,0.509,226,573,0.394,481,683,0.704,NA,NA,1161,536,301,121,530,693,2467,70.5,38,NA,962,2135,0.451,761,1568,0.485,201,567,0.354,612,877,0.698,NA,NA,1482,611,248,107,532,734,2737,72
"601",0,2009,676,561,38,NA,1124,2381,0.472,861,1635,0.527,263,746,0.353,585,871,0.672,NA,NA,1393,699,388,140,449,758,3096,81.5,31,NA,821,1736,0.473,580,1149,0.505,241,587,0.411,398,545,0.73,NA,NA,1105,482,203,121,398,556,2281,73.6
"602",1,2009,790,722,34,NA,957,2105,0.455,728,1377,0.529,229,728,0.315,522,772,0.676,NA,NA,1316,554,225,124,452,647,2665,78.4,35,NA,948,2059,0.46,621,1208,0.514,327,851,0.384,607,812,0.748,NA,NA,1223,446,266,82,431,745,2830,80.9
"603",0,2009,731,586,36,NA,1040,2174,0.478,815,1534,0.531,225,640,0.352,482,713,0.676,NA,NA,1433,633,246,139,436,585,2787,77.4,34,NA,944,2044,0.462,749,1454,0.515,195,590,0.331,574,810,0.709,NA,NA,1290,429,287,131,477,622,2657,78.1
"604",0,2009,766,720,35,NA,1007,2157,0.467,823,1599,0.515,184,558,0.33,511,769,0.664,NA,NA,1273,534,309,159,462,521,2709,77.4,33,NA,778,1618,0.481,562,1042,0.539,216,576,0.375,434,619,0.701,NA,NA,1024,440,194,175,439,501,2206,66.8
"605",0,2009,786,765,38,NA,1110,2277,0.487,854,1534,0.557,256,743,0.345,570,884,0.645,NA,NA,1505,687,296,194,583,580,3046,80.2,32,NA,786,1795,0.438,609,1234,0.494,177,561,0.316,350,539,0.649,NA,NA,1126,421,200,100,384,582,2099,65.6
"606",0,2009,818,527,35,NA,872,1843,0.473,743,1447,0.513,129,396,0.326,524,778,0.674,NA,NA,1247,438,224,165,487,584,2397,68.5,34,NA,885,2000,0.443,668,1351,0.494,217,649,0.334,541,733,0.738,NA,NA,1259,503,208,147,457,614,2528,74.4
"607",0,2009,849,595,33,NA,735,1686,0.436,522,1094,0.477,213,592,0.36,423,583,0.726,NA,NA,1020,393,163,86,330,532,2106,63.8,35,NA,820,1886,0.435,604,1255,0.481,216,631,0.342,536,739,0.725,NA,NA,1253,423,284,202,548,657,2392,68.3
"608",0,2009,853,733,35,NA,847,1846,0.459,608,1239,0.491,239,607,0.394,575,851,0.676,NA,NA,1378,464,185,178,511,653,2508,71.7,33,NA,861,1899,0.453,544,1064,0.511,317,835,0.38,378,557,0.679,NA,NA,1116,503,245,93,453,553,2417,73.2
"609",1,2009,794,559,34,NA,822,1831,0.449,620,1271,0.488,202,560,0.361,594,856,0.694,NA,NA,1249,427,164,133,432,585,2440,71.8,36,NA,996,2102,0.474,831,1618,0.514,165,484,0.341,662,976,0.678,NA,NA,1559,567,209,280,458,471,2819,78.3
"610",1,2009,793,577,31,NA,681,1592,0.428,501,1039,0.482,180,553,0.325,436,595,0.733,NA,NA,962,388,178,33,420,567,1978,63.8,37,NA,971,2186,0.444,704,1420,0.496,267,766,0.349,658,904,0.728,NA,NA,1348,492,311,146,454,671,2867,77.5
"611",1,2009,835,607,34,NA,871,1929,0.452,605,1215,0.498,266,714,0.373,446,647,0.689,NA,NA,1251,454,193,111,452,587,2454,72.2,34,NA,967,1982,0.488,716,1339,0.535,251,643,0.39,499,696,0.717,NA,NA,1276,512,246,174,386,551,2684,78.9
"612",0,2009,666,662,37,NA,979,2176,0.45,757,1495,0.506,222,681,0.326,599,868,0.69,NA,NA,1452,526,328,222,464,654,2779,75.1,35,NA,924,2179,0.424,723,1575,0.459,201,604,0.333,463,611,0.758,NA,NA,1274,511,268,145,428,582,2512,71.8
"613",0,2009,708,655,38,NA,1205,2509,0.48,941,1827,0.515,264,682,0.387,739,983,0.752,NA,NA,1594,685,325,196,472,608,3413,89.8,35,NA,937,2093,0.448,724,1521,0.476,213,572,0.372,530,740,0.716,NA,NA,1365,529,267,212,425,609,2617,74.8
"614",0,2009,721,670,36,NA,982,1997,0.492,740,1308,0.566,242,689,0.351,627,929,0.675,NA,NA,1402,521,249,156,500,616,2833,78.7,35,NA,812,1910,0.425,507,998,0.508,305,912,0.334,412,544,0.757,NA,NA,1087,542,223,92,402,535,2341,66.9
"615",1,2009,840,738,35,NA,977,2136,0.457,831,1703,0.488,146,433,0.337,650,929,0.7,NA,NA,1437,458,259,95,515,683,2750,78.6,37,NA,914,2071,0.441,670,1367,0.49,244,704,0.347,483,687,0.703,NA,NA,1271,552,265,176,426,650,2555,69.1
"616",0,2009,829,810,38,NA,990,2193,0.451,743,1492,0.498,247,701,0.352,692,919,0.753,NA,NA,1449,551,300,128,505,735,2919,76.8,35,NA,967,1973,0.49,705,1317,0.535,262,656,0.399,446,616,0.724,NA,NA,1151,541,292,110,440,598,2642,75.5
"617",1,2009,552,511,37,NA,882,2043,0.432,702,1465,0.479,180,578,0.311,511,729,0.701,NA,NA,1267,512,320,118,454,680,2455,66.4,35,NA,897,1892,0.474,685,1344,0.51,212,548,0.387,523,709,0.738,NA,NA,1183,500,217,104,442,548,2529,72.3
"618",0,2009,636,569,35,NA,945,1979,0.478,728,1394,0.522,217,585,0.371,567,782,0.725,NA,NA,1371,555,239,155,508,664,2674,76.4,35,NA,831,1972,0.421,641,1393,0.46,190,579,0.328,487,752,0.648,NA,NA,1328,485,227,124,476,672,2339,66.8
"619",1,2009,766,651,35,NA,1007,2157,0.467,823,1599,0.515,184,558,0.33,511,769,0.664,NA,NA,1273,534,309,159,462,521,2709,77.4,37,NA,1001,2189,0.457,696,1362,0.511,305,827,0.369,441,687,0.642,NA,NA,1395,625,335,223,508,625,2748,74.3
"620",1,2009,818,671,35,NA,872,1843,0.473,743,1447,0.513,129,396,0.326,524,778,0.674,NA,NA,1247,438,224,165,487,584,2397,68.5,38,NA,962,2135,0.451,761,1568,0.485,201,567,0.354,612,877,0.698,NA,NA,1482,611,248,107,532,734,2737,72
"621",0,2009,676,660,38,NA,1124,2381,0.472,861,1635,0.527,263,746,0.353,585,871,0.672,NA,NA,1393,699,388,140,449,758,3096,81.5,35,NA,914,2023,0.452,671,1322,0.508,243,701,0.347,668,918,0.728,NA,NA,1247,526,275,100,408,623,2739,78.3
"622",0,2009,731,722,36,NA,1040,2174,0.478,815,1534,0.531,225,640,0.352,482,713,0.676,NA,NA,1433,633,246,139,436,585,2787,77.4,35,NA,948,2059,0.46,621,1208,0.514,327,851,0.384,607,812,0.748,NA,NA,1223,446,266,82,431,745,2830,80.9
"623",0,2009,786,512,38,NA,1110,2277,0.487,854,1534,0.557,256,743,0.345,570,884,0.645,NA,NA,1505,687,296,194,583,580,3046,80.2,35,NA,825,1718,0.48,537,940,0.571,288,778,0.37,490,665,0.737,NA,NA,1085,544,201,72,401,557,2428,69.4
"624",0,2009,853,849,35,NA,847,1846,0.459,608,1239,0.491,239,607,0.394,575,851,0.676,NA,NA,1378,464,185,178,511,653,2508,71.7,33,NA,735,1686,0.436,522,1094,0.477,213,592,0.36,423,583,0.726,NA,NA,1020,393,163,86,330,532,2106,63.8
"625",1,2009,738,559,37,NA,914,2071,0.441,670,1367,0.49,244,704,0.347,483,687,0.703,NA,NA,1271,552,265,176,426,650,2555,69.1,36,NA,996,2102,0.474,831,1618,0.514,165,484,0.341,662,976,0.678,NA,NA,1559,567,209,280,458,471,2819,78.3
"626",0,2009,676,666,38,NA,1124,2381,0.472,861,1635,0.527,263,746,0.353,585,871,0.672,NA,NA,1393,699,388,140,449,758,3096,81.5,37,NA,979,2176,0.45,757,1495,0.506,222,681,0.326,599,868,0.69,NA,NA,1452,526,328,222,464,654,2779,75.1
"627",1,2009,853,731,35,NA,847,1846,0.459,608,1239,0.491,239,607,0.394,575,851,0.676,NA,NA,1378,464,185,178,511,653,2508,71.7,36,NA,1040,2174,0.478,815,1534,0.531,225,640,0.352,482,713,0.676,NA,NA,1433,633,246,139,436,585,2787,77.4
"628",0,2009,829,577,38,NA,990,2193,0.451,743,1492,0.498,247,701,0.352,692,919,0.753,NA,NA,1449,551,300,128,505,735,2919,76.8,37,NA,971,2186,0.444,704,1420,0.496,267,766,0.349,658,904,0.728,NA,NA,1348,492,311,146,454,671,2867,77.5
"629",0,2009,651,511,37,NA,1001,2189,0.457,696,1362,0.511,305,827,0.369,441,687,0.642,NA,NA,1395,625,335,223,508,625,2748,74.3,35,NA,897,1892,0.474,685,1344,0.51,212,548,0.387,523,709,0.738,NA,NA,1183,500,217,104,442,548,2529,72.3
"630",0,2009,671,636,38,NA,962,2135,0.451,761,1568,0.485,201,567,0.354,612,877,0.698,NA,NA,1482,611,248,107,532,734,2737,72,35,NA,945,1979,0.478,728,1394,0.522,217,585,0.371,567,782,0.725,NA,NA,1371,555,239,155,508,664,2674,76.4
"631",0,2009,708,607,38,NA,1205,2509,0.48,941,1827,0.515,264,682,0.387,739,983,0.752,NA,NA,1594,685,325,196,472,608,3413,89.8,34,NA,967,1982,0.488,716,1339,0.535,251,643,0.39,499,696,0.717,NA,NA,1276,512,246,174,386,551,2684,78.9
"632",1,2009,786,721,38,NA,1110,2277,0.487,854,1534,0.557,256,743,0.345,570,884,0.645,NA,NA,1505,687,296,194,583,580,3046,80.2,36,NA,982,1997,0.492,740,1308,0.566,242,689,0.351,627,929,0.675,NA,NA,1402,521,249,156,500,616,2833,78.7
"633",1,2009,676,559,38,NA,1124,2381,0.472,861,1635,0.527,263,746,0.353,585,871,0.672,NA,NA,1393,699,388,140,449,758,3096,81.5,36,NA,996,2102,0.474,831,1618,0.514,165,484,0.341,662,976,0.678,NA,NA,1559,567,209,280,458,471,2819,78.3
"634",0,2009,829,731,38,NA,990,2193,0.451,743,1492,0.498,247,701,0.352,692,919,0.753,NA,NA,1449,551,300,128,505,735,2919,76.8,36,NA,1040,2174,0.478,815,1534,0.531,225,640,0.352,482,713,0.676,NA,NA,1433,633,246,139,436,585,2787,77.4
"635",0,2009,671,651,38,NA,962,2135,0.451,761,1568,0.485,201,567,0.354,612,877,0.698,NA,NA,1482,611,248,107,532,734,2737,72,37,NA,1001,2189,0.457,696,1362,0.511,305,827,0.369,441,687,0.642,NA,NA,1395,625,335,223,508,625,2748,74.3
"636",1,2009,721,708,36,NA,982,1997,0.492,740,1308,0.566,242,689,0.351,627,929,0.675,NA,NA,1402,521,249,156,500,616,2833,78.7,38,NA,1205,2509,0.48,941,1827,0.515,264,682,0.387,739,983,0.752,NA,NA,1594,685,325,196,472,608,3413,89.8
"637",0,2009,671,559,38,NA,962,2135,0.451,761,1568,0.485,201,567,0.354,612,877,0.698,NA,NA,1482,611,248,107,532,734,2737,72,36,NA,996,2102,0.474,831,1618,0.514,165,484,0.341,662,976,0.678,NA,NA,1559,567,209,280,458,471,2819,78.3
"638",1,2009,829,708,38,NA,990,2193,0.451,743,1492,0.498,247,701,0.352,692,919,0.753,NA,NA,1449,551,300,128,505,735,2919,76.8,38,NA,1205,2509,0.48,941,1827,0.515,264,682,0.387,739,983,0.752,NA,NA,1594,685,325,196,472,608,3413,89.8
"639",0,2009,708,671,38,NA,1205,2509,0.48,941,1827,0.515,264,682,0.387,739,983,0.752,NA,NA,1594,685,325,196,472,608,3413,89.8,38,NA,962,2135,0.451,761,1568,0.485,201,567,0.354,612,877,0.698,NA,NA,1482,611,248,107,532,734,2737,72
"640",1,2010,848,514,33,6650,735,1934,0.38,611,1434,0.426,124,500,0.248,448,696,0.644,450,826,1276,346,283,135,402,622,2042,61.9,34,6900,725,1778,0.408,584,1312,0.445,141,466,0.303,575,861,0.668,422,864,1286,421,229,121,569,764,2166,63.7
"641",1,2010,751,521,33,6650,909,1963,0.463,622,1188,0.524,287,775,0.37,511,727,0.703,410,837,1247,673,257,85,442,661,2616,79.3,36,7250,993,2040,0.487,738,1378,0.536,255,662,0.385,530,731,0.725,443,965,1408,508,237,242,491,639,2771,77
"642",1,2010,824,535,33,6675,891,1879,0.474,690,1293,0.534,201,586,0.343,501,744,0.673,323,870,1193,488,288,120,435,643,2484,75.3,38,7625,845,1911,0.442,585,1150,0.509,260,761,0.342,661,896,0.738,353,888,1241,464,267,86,456,685,2611,68.7
"643",1,2010,592,536,34,6875,890,2006,0.444,687,1358,0.506,203,648,0.313,472,671,0.703,455,810,1265,479,243,94,423,501,2455,72.2,36,7250,1025,2120,0.483,733,1420,0.516,292,700,0.417,650,823,0.79,367,965,1332,567,307,126,417,621,2992,83.1
"644",1,2010,644,636,33,6650,842,1853,0.454,622,1302,0.478,220,551,0.399,574,799,0.718,339,862,1201,495,203,85,429,589,2478,75.1,36,7250,1033,2111,0.489,771,1463,0.527,262,648,0.404,609,871,0.699,468,989,1457,609,301,232,470,658,2937,81.6
"645",1,2010,711,637,33,6700,798,1748,0.457,619,1210,0.512,179,538,0.333,662,921,0.719,364,856,1220,394,144,94,485,590,2437,73.8,37,7500,981,2182,0.45,728,1479,0.492,253,703,0.36,734,1098,0.668,559,878,1437,541,274,187,529,828,2949,79.7
"646",0,2010,640,586,38,7675,1066,2228,0.478,835,1531,0.545,231,697,0.331,649,971,0.668,548,1036,1584,573,279,273,547,641,3012,79.3,35,7025,855,1978,0.432,678,1403,0.483,177,575,0.308,537,815,0.659,445,832,1277,382,293,112,519,673,2424,69.3
"647",1,2010,827,687,33,6625,859,1829,0.47,656,1277,0.514,203,552,0.368,616,854,0.721,361,836,1197,436,188,171,448,632,2537,76.9,36,7200,978,1961,0.499,752,1362,0.552,226,599,0.377,571,821,0.695,439,880,1319,556,347,196,527,618,2753,76.5
"648",0,2010,701,680,35,7050,887,2023,0.438,614,1284,0.478,273,739,0.369,608,909,0.669,459,888,1347,497,232,120,387,615,2655,75.9,32,6400,791,1636,0.483,581,1110,0.523,210,526,0.399,436,603,0.723,283,765,1048,396,206,106,390,571,2228,69.6
"649",1,2010,817,714,34,6850,899,1950,0.461,668,1255,0.532,231,695,0.332,456,637,0.716,337,812,1149,551,266,117,395,691,2485,73.1,35,7000,747,1741,0.429,514,1082,0.475,233,659,0.354,489,645,0.758,333,797,1130,367,198,70,372,556,2216,63.3
"650",0,2010,719,603,37,7550,925,2153,0.43,647,1394,0.464,278,759,0.366,635,883,0.719,443,928,1371,524,278,97,473,696,2763,74.7,34,6800,905,1815,0.499,693,1267,0.547,212,548,0.387,478,672,0.711,333,799,1132,524,237,161,473,579,2500,73.5
"651",0,2010,723,717,36,7225,922,2061,0.447,756,1538,0.492,166,523,0.317,405,625,0.648,540,854,1394,554,282,105,457,560,2415,67.1,35,7075,918,1953,0.47,657,1280,0.513,261,673,0.388,538,744,0.723,402,848,1250,585,194,104,362,530,2635,75.3
"652",0,2010,781,743,34,6825,944,1950,0.484,660,1251,0.528,284,699,0.406,496,652,0.761,370,874,1244,543,168,176,394,560,2668,78.5,35,7150,868,1943,0.447,618,1239,0.499,250,704,0.355,441,630,0.7,310,829,1139,442,289,158,392,634,2427,69.3
"653",0,2010,790,754,37,7425,991,2174,0.456,773,1493,0.518,218,681,0.32,520,775,0.671,441,912,1353,530,290,136,490,733,2720,73.5,34,6875,875,1846,0.474,696,1282,0.543,179,564,0.317,460,741,0.621,444,813,1257,458,251,156,453,552,2389,70.3
"654",0,2010,829,745,33,6650,899,1962,0.458,647,1286,0.503,252,676,0.373,650,861,0.755,442,830,1272,448,259,133,452,731,2700,81.8,35,7025,815,1868,0.436,618,1322,0.467,197,546,0.361,572,859,0.666,412,815,1227,433,267,80,521,757,2399,68.5
"655",0,2010,839,793,31,6350,811,1869,0.434,677,1434,0.472,134,435,0.308,501,762,0.657,463,843,1306,369,221,162,471,624,2257,72.8,32,6475,759,1707,0.445,511,1003,0.509,248,704,0.352,403,576,0.7,297,724,1021,441,169,61,449,612,2169,67.8
"656",0,2010,840,660,36,7225,1004,2212,0.454,813,1644,0.495,191,568,0.336,652,905,0.72,476,888,1364,515,264,151,460,766,2851,79.2,34,6900,861,1890,0.456,587,1226,0.479,274,664,0.413,489,660,0.741,343,728,1071,516,269,72,353,580,2485,73.1
"657",1,2010,651,539,33,6675,876,1960,0.447,614,1183,0.519,262,777,0.337,491,700,0.701,478,739,1217,511,258,135,453,663,2505,75.9,35,7025,966,2028,0.476,738,1419,0.52,228,609,0.374,543,717,0.757,395,846,1241,500,198,86,421,593,2703,77.2
